com,reg,dep,libelle,d_nccenr,d_libelle,r_nccenr,r_libelle
1286,84,1,Parves et Nattages,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1286,,,Parves,,,,
1288,84,1,Péron,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1289,84,1,Péronnas,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1290,84,1,Pérouges,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1291,84,1,Perrex,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1292,,,Le Petit-Abergement,,,,
1293,84,1,Peyriat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1294,84,1,Peyrieu,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1295,84,1,Peyzieux-sur-Saône,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1296,84,1,Pirajoux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1297,84,1,Pizay,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1298,84,1,Plagne,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1299,84,1,Le Plantay,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1300,,,Le Poizat,,,,
1301,84,1,Polliat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1302,84,1,Pollieu,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1303,84,1,Poncin,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1304,84,1,Pont-d'Ain,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1305,84,1,Pont-de-Vaux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1306,84,1,Pont-de-Veyle,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1307,84,1,Port,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1308,84,1,Pougny,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1309,84,1,Pouillat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1310,84,1,Prémeyzel,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1311,84,1,Prémillieu,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1312,,,Pressiat,,,,
1313,84,1,Prévessin-Moëns,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1314,84,1,Priay,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1316,,,Pugieu,,,,
1317,84,1,Ramasse,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1318,84,1,Rancé,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1319,84,1,Relevant,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1320,84,1,Replonges,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1321,84,1,Revonnas,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1322,84,1,Reyrieux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1323,84,1,Reyssouze,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1324,,,Rignat,,,,
1325,84,1,Rignieux-le-Franc,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1328,84,1,Romans,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1329,84,1,Rossillon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1330,84,1,Ruffieu,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1331,84,1,Saint-Alban,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1332,84,1,Saint-André-de-Bâgé,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1333,84,1,Saint-André-de-Corcy,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1334,84,1,Saint-André-d'Huiriat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1335,84,1,Saint-André-le-Bouchoux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1336,84,1,Saint-André-sur-Vieux-Jonc,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1337,84,1,Saint-Bénigne,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1338,84,1,Groslée-Saint-Benoit,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1338,,,Saint-Benoît,,,,
1339,84,1,Saint-Bernard,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1340,,,Saint-Bois,,,,
1341,,,Saint-Champ,,,,
1342,84,1,Sainte-Croix,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1343,84,1,Saint-Cyr-sur-Menthon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1344,84,1,Saint-Denis-lès-Bourg,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1345,84,1,Saint-Denis-en-Bugey,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1346,84,1,Saint-Didier-d'Aussiat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1347,84,1,Saint-Didier-de-Formans,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1348,84,1,Saint-Didier-sur-Chalaronne,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1349,84,1,Saint-Éloi,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1350,84,1,Saint-Étienne-du-Bois,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1351,84,1,Saint-Étienne-sur-Chalaronne,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1352,84,1,Saint-Étienne-sur-Reyssouze,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1353,84,1,Sainte-Euphémie,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1354,84,1,Saint-Genis-Pouilly,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1355,84,1,Saint-Genis-sur-Menthon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1356,84,1,Saint-Georges-sur-Renon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1357,84,1,Saint-Germain-de-Joux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1358,84,1,Saint-Germain-les-Paroisses,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1359,84,1,Saint-Germain-sur-Renon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1360,84,1,Saint-Jean-de-Gonville,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1361,84,1,Saint-Jean-de-Niost,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1362,84,1,Saint-Jean-de-Thurigneux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1363,84,1,Saint-Jean-le-Vieux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1364,84,1,Saint-Jean-sur-Reyssouze,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1365,84,1,Saint-Jean-sur-Veyle,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1366,84,1,Sainte-Julie,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1367,84,1,Saint-Julien-sur-Reyssouze,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1368,84,1,Saint-Julien-sur-Veyle,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1369,84,1,Saint-Just,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1370,84,1,Saint-Laurent-sur-Saône,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1371,84,1,Saint-Marcel,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1372,84,1,Saint-Martin-de-Bavel,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1373,84,1,Saint-Martin-du-Frêne,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1374,84,1,Saint-Martin-du-Mont,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1375,84,1,Saint-Martin-le-Châtel,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1376,84,1,Saint-Maurice-de-Beynost,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1378,84,1,Saint-Maurice-de-Gourdans,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1379,84,1,Saint-Maurice-de-Rémens,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1380,84,1,Saint-Nizier-le-Bouchoux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1381,84,1,Saint-Nizier-le-Désert,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1382,84,1,Sainte-Olive,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1383,84,1,Saint-Paul-de-Varax,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1384,84,1,Saint-Rambert-en-Bugey,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1385,84,1,Saint-Rémy,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1386,84,1,Saint-Sorlin-en-Bugey,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1387,84,1,Saint-Sulpice,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1388,84,1,Saint-Trivier-de-Courtes,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1389,84,1,Saint-Trivier-sur-Moignans,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1390,84,1,Saint-Vulbas,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1391,84,1,Salavre,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1392,84,1,Samognat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1393,84,1,Sandrans,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1396,84,1,Sault-Brénaz,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1397,84,1,Sauverny,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1398,84,1,Savigneux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1399,84,1,Ségny,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1400,84,1,Seillonnaz,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1401,84,1,Sergy,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1402,84,1,Sermoyer,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1403,84,1,Serrières-de-Briord,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1404,84,1,Serrières-sur-Ain,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1405,84,1,Servas,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1406,84,1,Servignat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1407,84,1,Seyssel,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1408,84,1,Simandre-sur-Suran,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1409,,,Songieu,,,,
1410,84,1,Sonthonnax-la-Montagne,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1411,84,1,Souclin,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1412,84,1,Sulignat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1413,,,Surjoux,,,,
1414,,,Sutrieu,,,,
1415,84,1,Talissieu,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1416,84,1,Tenay,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1417,,,Thézillieu,,,,
1418,84,1,Thil,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1419,84,1,Thoiry,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1420,84,1,Thoissey,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1421,84,1,Torcieu,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1422,84,1,Tossiat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1423,84,1,Toussieux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1424,84,1,Tramoyes,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1425,84,1,La Tranclière,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1426,84,1,Val-Revermont,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1426,,,Treffort,,,,
1427,84,1,Trévoux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1428,84,1,Valeins,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1429,84,1,Vandeins,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1430,84,1,Varambon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1431,84,1,Vaux-en-Bugey,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1432,84,1,Verjon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1433,84,1,Vernoux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1434,84,1,Versailleux,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1435,84,1,Versonnex,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1436,84,1,Vesancy,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1437,84,1,Vescours,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1439,84,1,Vésines,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1441,84,1,Vieu-d'Izenave,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1442,,,Vieu,,,,
1443,84,1,Villars-les-Dombes,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1444,84,1,Villebois,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1445,84,1,Villemotier,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1446,84,1,Villeneuve,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1447,84,1,Villereversure,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1448,84,1,Villes,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1449,84,1,Villette-sur-Ain,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1450,84,1,Villieu-Loyes-Mollon,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1451,84,1,Viriat,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1452,84,1,Virieu-le-Grand,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1453,84,1,Arvière-en-Valromey,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1453,,,Virieu-le-Petit,,,,
1454,84,1,Virignin,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1456,84,1,Vongnes,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
1457,84,1,Vonnas,Ain,Ain,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes
2001,32,2,Abbécourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2002,32,2,Achery,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2003,32,2,Acy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2004,32,2,Agnicourt-et-Séchelles,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2005,32,2,Aguilcourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2006,32,2,Aisonville-et-Bernoville,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2007,32,2,Aizelles,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2008,32,2,Aizy-Jouy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2009,32,2,Alaincourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2010,32,2,Allemant,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2011,32,2,Ambleny,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2012,32,2,Ambrief,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2013,32,2,Amifontaine,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2014,32,2,Amigny-Rouy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2015,32,2,Ancienville,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2016,32,2,Andelain,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2017,32,2,Anguilcourt-le-Sart,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2018,32,2,Anizy-le-Grand,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2018,,,Anizy-le-Château,,,,
2019,32,2,Annois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2020,32,2,Any-Martin-Rieux,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2021,32,2,Archon,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2022,32,2,Arcy-Sainte-Restitue,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2023,32,2,Armentières-sur-Ourcq,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2024,32,2,Arrancy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2025,32,2,Artemps,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2026,,,Artonges,,,,
2027,32,2,Assis-sur-Serre,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2028,32,2,Athies-sous-Laon,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2029,32,2,Attilly,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2030,32,2,Aubencheul-aux-Bois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2031,32,2,Aubenton,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2032,32,2,Aubigny-aux-Kaisnes,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2033,32,2,Aubigny-en-Laonnois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2034,32,2,Audignicourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2035,32,2,Audigny,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2036,32,2,Augy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2037,32,2,Aulnois-sous-Laon,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2038,32,2,Les Autels,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2039,32,2,Autremencourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2040,32,2,Autreppes,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2041,32,2,Autreville,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2042,32,2,Azy-sur-Marne,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2043,32,2,Bagneux,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2044,32,2,Bancigny,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2046,32,2,Barenton-Bugny,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2047,32,2,Barenton-Cel,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2048,32,2,Barenton-sur-Serre,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2049,32,2,Barisis-aux-Bois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2050,32,2,Barzy-en-Thiérache,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2051,32,2,Barzy-sur-Marne,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2052,32,2,Bassoles-Aulers,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2053,32,2,Vallées en Champagne,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2053,,,Baulne-en-Brie,,,,
2054,32,2,Bazoches-sur-Vesles,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2055,32,2,Beaumé,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2056,32,2,Beaumont-en-Beine,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2057,32,2,Beaurevoir,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2058,32,2,Beaurieux,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2059,32,2,Beautor,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2060,32,2,Beauvois-en-Vermandois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2061,32,2,Becquigny,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2062,32,2,Belleau,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2063,32,2,Bellenglise,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2064,32,2,Belleu,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2065,32,2,Bellicourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2066,32,2,Benay,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2067,32,2,Bergues-sur-Sambre,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2068,32,2,Berlancourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2069,32,2,Berlise,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2070,32,2,Bernot,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2071,32,2,Berny-Rivière,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2072,32,2,Berrieux,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2073,32,2,Berry-au-Bac,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2074,32,2,Bertaucourt-Epourdon,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2075,32,2,Berthenicourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2076,32,2,Bertricourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2077,32,2,Berzy-le-Sec,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2078,32,2,Besmé,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2079,32,2,Besmont,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2080,32,2,Besny-et-Loizy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2081,32,2,Béthancourt-en-Vaux,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2082,32,2,Beugneux,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2083,32,2,Beuvardes,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2084,32,2,Bézu-le-Guéry,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2085,32,2,Bézu-Saint-Germain,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2086,32,2,Bichancourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2087,32,2,Bieuxy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2088,32,2,Bièvres,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2089,32,2,Billy-sur-Aisne,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2090,32,2,Billy-sur-Ourcq,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2091,32,2,Blanzy-lès-Fismes,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2093,32,2,Blérancourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2094,32,2,Blesmes,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2095,32,2,Bohain-en-Vermandois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2096,32,2,Bois-lès-Pargny,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2097,32,2,Boncourt,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2098,32,2,Bonneil,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2099,32,2,Bonnesvalyn,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2100,32,2,Bony,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2101,32,2,Bosmont-sur-Serre,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2102,32,2,Bouconville-Vauclair,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2103,32,2,Boué,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2104,32,2,Bouffignereux,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2105,32,2,Bouresches,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2106,32,2,Bourg-et-Comin,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2107,32,2,Bourguignon-sous-Coucy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2108,32,2,Bourguignon-sous-Montbavin,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2109,32,2,La Bouteille,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2110,32,2,Braine,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2111,32,2,Brancourt-en-Laonnois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2112,32,2,Brancourt-le-Grand,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2114,32,2,Brasles,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2115,32,2,Braye-en-Laonnois,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2116,32,2,Braye-en-Thiérache,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2117,32,2,Bray-Saint-Christophe,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2118,32,2,Braye,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2119,32,2,Brécy,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2120,32,2,Brenelle,Aisne,Aisne,Hauts-de-France,Hauts-de-France
2121,32,2,Breny,Aisne,Aisne,Hauts-de-France,Hauts-de-France
